/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_028.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_028.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_028.jpg, 0, 0, 0, 8.322341E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_130.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_130.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_130.jpg, 0, 0, 0, 8.329367E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_232.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_232.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_232.jpg, 0, 0, 0, 8.355553E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_334.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_334.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_334.jpg, 0, 0, 0, 8.327002E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_440.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_440.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_440.jpg, 0, 0, 0, 8.330209E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_541.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_541.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_541.jpg, 0, 0, 0, 8.401066E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_645.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_645.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_645.jpg, 0, 0, 0, 8.264311E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_745.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_745.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_745.jpg, 0, 0, 0, 8.303914E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_845.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_845.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_845.jpg, 0, 0, 0, 8.291547E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_23_947.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_23_947.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_23_947.jpg, 0, 0, 0, 8.270577E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_052.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_052.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_052.jpg, 0, 0, 0, 8.316061E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_155.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_155.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_155.jpg, 0, 0, 0, 8.269919E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_256.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_256.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_256.jpg, 0, 0, 0, 8.350566E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_360.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_360.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_360.jpg, 0, 0, 0, 8.312497E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_463.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_463.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_463.jpg, 0, 0, 0, 8.295094E-05
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_565.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_565.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_565.jpg, 0, 0.017223, 0, 0.01583621
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_667.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_667.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_667.jpg, 0, 0.3749968, 0, 0.3455193
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_771.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_771.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_771.jpg, 0, 0.6870807, 0, 0.9820526
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_873.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_873.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_873.jpg, 0, 0.9827549, 0, 1.978003
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_24_977.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_24_977.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_24_977.jpg, 0, 1, 0, 3.142081
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_086.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_086.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_086.jpg, 0, 1, 0, 4.314178
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_189.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_189.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_189.jpg, 0, 1, 0, 5.707947
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_292.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_292.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_292.jpg, 0, 1, 0, 6.857152
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_393.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_393.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_393.jpg, 0, 1, 0, 7.995189
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_493.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_493.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_493.jpg, 0, 1, 0, 9.12218
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_595.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_595.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_595.jpg, 0, 1, 0, 10.23814
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_698.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_698.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_698.jpg, 0, 1, 0, 11.3431
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_798.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_798.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_798.jpg, 0, 1, 0, 12.47483
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_25_903.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_25_903.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_25_903.jpg, 0, 1, 0, 13.47349
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_26_003.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_26_003.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_26_003.jpg, 0, 1, 0, 14.72961
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_26_103.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_26_103.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_26_103.jpg, 0, 1, 0, 15.49736
/Users/erichan/code/self-driving/data/IMG/center_2020_03_21_19_44_26_207.jpg, /Users/erichan/code/self-driving/data/IMG/left_2020_03_21_19_44_26_207.jpg, /Users/erichan/code/self-driving/data/IMG/right_2020_03_21_19_44_26_207.jpg, 0, 1, 0, 16.79573
